vox;algo;r1;ph;wf;ntf;snr;param;evalue;tvalue
8;NC;1.5;45;0;0;2;m0est;0.865452;1.000000
9;NC;1.5;45;0;0;2;t1est;1.685051;1.500000
9;NC;1.5;45;0;0;2;bbya;2.302242;2.000000
9;NC;1.5;45;0;0;2;phest;46.380493;45.000000
9;NC;1.5;45;0;0;2;m0est;0.915572;1.000000
10;NC;1.5;45;0;0;2;t1est;1.675169;1.500000
10;NC;1.5;45;0;0;2;bbya;2.377390;2.000000
10;NC;1.5;45;0;0;2;phest;47.023518;45.000000
10;NC;1.5;45;0;0;2;m0est;0.878965;1.000000
1;NC;2;45;0;0;2;t1est;1.495573;2.000000
1;NC;2;45;0;0;2;bbya;1.755733;2.000000
1;NC;2;45;0;0;2;phest;50.813251;45.000000
1;NC;2;45;0;0;2;m0est;1.014905;1.000000
2;NC;2;45;0;0;2;t1est;1.602012;2.000000
2;NC;2;45;0;0;2;bbya;1.858198;2.000000
2;NC;2;45;0;0;2;phest;43.438015;45.000000
2;NC;2;45;0;0;2;m0est;0.919360;1.000000
3;NC;2;45;0;0;2;t1est;1.783457;2.000000
3;NC;2;45;0;0;2;bbya;1.871561;2.000000
3;NC;2;45;0;0;2;phest;45.242058;45.000000
3;NC;2;45;0;0;2;m0est;0.969180;1.000000
4;NC;2;45;0;0;2;t1est;1.646914;2.000000
4;NC;2;45;0;0;2;bbya;1.852308;2.000000
4;NC;2;45;0;0;2;phest;48.730885;45.000000
4;NC;2;45;0;0;2;m0est;0.963507;1.000000
5;NC;2;45;0;0;2;t1est;1.817684;2.000000
5;NC;2;45;0;0;2;bbya;2.452008;2.000000
5;NC;2;45;0;0;2;phest;39.901726;45.000000
5;NC;2;45;0;0;2;m0est;0.784188;1.000000
6;NC;2;45;0;0;2;t1est;2.128455;2.000000
6;NC;2;45;0;0;2;bbya;2.153955;2.000000
6;NC;2;45;0;0;2;phest;46.744671;45.000000
6;NC;2;45;0;0;2;m0est;1.056029;1.000000
7;NC;2;45;0;0;2;t1est;1.865203;2.000000
7;NC;2;45;0;0;2;bbya;2.004672;2.000000
7;NC;2;45;0;0;2;phest;52.946880;45.000000
7;NC;2;45;0;0;2;m0est;1.011945;1.000000
8;NC;2;45;0;0;2;t1est;2.207523;2.000000
8;NC;2;45;0;0;2;bbya;2.050961;2.000000
8;NC;2;45;0;0;2;phest;42.691418;45.000000
8;NC;2;45;0;0;2;m0est;1.112053;1.000000
9;NC;2;45;0;0;2;t1est;1.885918;2.000000
9;NC;2;45;0;0;2;bbya;1.810117;2.000000
9;NC;2;45;0;0;2;phest;45.351261;45.000000
9;NC;2;45;0;0;2;m0est;1.059463;1.000000
10;NC;2;45;0;0;2;t1est;2.081650;2.000000
10;NC;2;45;0;0;2;bbya;1.744675;2.000000
10;NC;2;45;0;0;2;phest;42.849709;45.000000
10;NC;2;45;0;0;2;m0est;1.296905;1.000000
1;NC;2.5;45;0;0;2;t1est;2.522352;2.500000
1;NC;2.5;45;0;0;2;bbya;2.068713;2.000000
1;NC;2.5;45;0;0;2;phest;50.638676;45.000000
1;NC;2.5;45;0;0;2;m0est;0.896063;1.000000
2;NC;2.5;45;0;0;2;t1est;1.959333;2.500000
2;NC;2.5;45;0;0;2;bbya;1.739739;2.000000
2;NC;2.5;45;0;0;2;phest;42.521412;45.000000
2;NC;2.5;45;0;0;2;m0est;1.017544;1.000000
3;NC;2.5;45;0;0;2;t1est;2.617373;2.500000
3;NC;2.5;45;0;0;2;bbya;1.762629;2.000000
3;NC;2.5;45;0;0;2;phest;47.126469;45.000000
3;NC;2.5;45;0;0;2;m0est;1.260369;1.000000
4;NC;2.5;45;0;0;2;t1est;2.171725;2.500000
4;NC;2.5;45;0;0;2;bbya;1.662034;2.000000
4;NC;2.5;45;0;0;2;phest;48.869179;45.000000
4;NC;2.5;45;0;0;2;m0est;1.167559;1.000000
5;NC;2.5;45;0;0;2;t1est;2.637505;2.500000
5;NC;2.5;45;0;0;2;bbya;1.889832;2.000000
5;NC;2.5;45;0;0;2;phest;41.400467;45.000000
5;NC;2.5;45;0;0;2;m0est;1.173437;1.000000
6;NC;2.5;45;0;0;2;t1est;2.486818;2.500000
6;NC;2.5;45;0;0;2;bbya;2.133076;2.000000
6;NC;2.5;45;0;0;2;phest;43.244385;45.000000
6;NC;2.5;45;0;0;2;m0est;1.014699;1.000000
7;NC;2.5;45;0;0;2;t1est;2.411659;2.500000
7;NC;2.5;45;0;0;2;bbya;2.023966;2.000000
7;NC;2.5;45;0;0;2;phest;49.046417;45.000000
7;NC;2.5;45;0;0;2;m0est;0.926386;1.000000
8;NC;2.5;45;0;0;2;t1est;2.413398;2.500000
8;NC;2.5;45;0;0;2;bbya;2.054317;2.000000
8;NC;2.5;45;0;0;2;phest;48.336731;45.000000
8;NC;2.5;45;0;0;2;m0est;0.976329;1.000000
9;NC;2.5;45;0;0;2;t1est;2.824293;2.500000
9;NC;2.5;45;0;0;2;bbya;2.939251;2.000000
9;NC;2.5;45;0;0;2;phest;47.337734;45.000000
9;NC;2.5;45;0;0;2;m0est;0.698804;1.000000
10;NC;2.5;45;0;0;2;t1est;2.448369;2.500000
10;NC;2.5;45;0;0;2;bbya;2.204835;2.000000
10;NC;2.5;45;0;0;2;phest;42.796425;45.000000
10;NC;2.5;45;0;0;2;m0est;0.899229;1.000000
1;NC;0.5;90;0;0;2;t1est;0.678358;0.500000
1;NC;0.5;90;0;0;2;bbya;2.484935;2.000000
1;NC;0.5;90;0;0;2;phest;88.471771;90.000000
1;NC;0.5;90;0;0;2;m0est;1.002563;1.000000
2;NC;0.5;90;0;0;2;t1est;0.343530;0.500000
2;NC;0.5;90;0;0;2;bbya;1.674900;2.000000
2;NC;0.5;90;0;0;2;phest;85.051384;90.000000
2;NC;0.5;90;0;0;2;m0est;0.951663;1.000000
3;NC;0.5;90;0;0;2;t1est;0.467592;0.500000
3;NC;0.5;90;0;0;2;bbya;1.410056;2.000000
3;NC;0.5;90;0;0;2;phest;85.866722;90.000000
3;NC;0.5;90;0;0;2;m0est;1.037396;1.000000
4;NC;0.5;90;0;0;2;t1est;0.576869;0.500000
4;NC;0.5;90;0;0;2;bbya;1.844890;2.000000
4;NC;0.5;90;0;0;2;phest;91.767960;90.000000
4;NC;0.5;90;0;0;2;m0est;1.031565;1.000000
5;NC;0.5;90;0;0;2;t1est;0.252873;0.500000
5;NC;0.5;90;0;0;2;bbya;1.314102;2.000000
5;NC;0.5;90;0;0;2;phest;88.819176;90.000000
5;NC;0.5;90;0;0;2;m0est;1.082220;1.000000
6;NC;0.5;90;0;0;2;t1est;0.448095;0.500000
6;NC;0.5;90;0;0;2;bbya;1.465181;2.000000
6;NC;0.5;90;0;0;2;phest;87.796036;90.000000
6;NC;0.5;90;0;0;2;m0est;1.059345;1.000000
7;NC;0.5;90;0;0;2;t1est;0.670335;0.500000
7;NC;0.5;90;0;0;2;bbya;2.420432;2.000000
7;NC;0.5;90;0;0;2;phest;89.377701;90.000000
7;NC;0.5;90;0;0;2;m0est;1.027212;1.000000
8;NC;0.5;90;0;0;2;t1est;0.575321;0.500000
8;NC;0.5;90;0;0;2;bbya;2.797216;2.000000
8;NC;0.5;90;0;0;2;phest;92.385986;90.000000
8;NC;0.5;90;0;0;2;m0est;0.991142;1.000000
9;NC;0.5;90;0;0;2;t1est;0.655717;0.500000
9;NC;0.5;90;0;0;2;bbya;2.441886;2.000000
9;NC;0.5;90;0;0;2;phest;90.199738;90.000000
9;NC;0.5;90;0;0;2;m0est;0.967992;1.000000
10;NC;0.5;90;0;0;2;t1est;0.554219;0.500000
10;NC;0.5;90;0;0;2;bbya;2.394105;2.000000
10;NC;0.5;90;0;0;2;phest;91.872604;90.000000
10;NC;0.5;90;0;0;2;m0est;0.993162;1.000000
1;NC;1;90;0;0;2;t1est;1.034207;1.000000
1;NC;1;90;0;0;2;bbya;2.178129;2.000000
1;NC;1;90;0;0;2;phest;88.117790;90.000000
1;NC;1;90;0;0;2;m0est;0.974542;1.000000
2;NC;1;90;0;0;2;t1est;1.118667;1.000000
2;NC;1;90;0;0;2;bbya;2.364451;2.000000
2;NC;1;90;0;0;2;phest;91.462418;90.000000
2;NC;1;90;0;0;2;m0est;1.011777;1.000000
3;NC;1;90;0;0;2;t1est;0.950785;1.000000
3;NC;1;90;0;0;2;bbya;2.010333;2.000000
3;NC;1;90;0;0;2;phest;91.625542;90.000000
3;NC;1;90;0;0;2;m0est;0.964342;1.000000
4;NC;1;90;0;0;2;t1est;1.239353;1.000000
4;NC;1;90;0;0;2;bbya;2.146498;2.000000
4;NC;1;90;0;0;2;phest;87.985252;90.000000
4;NC;1;90;0;0;2;m0est;1.080909;1.000000
5;NC;1;90;0;0;2;t1est;0.755965;1.000000
5;NC;1;90;0;0;2;bbya;1.974444;2.000000
5;NC;1;90;0;0;2;phest;89.361450;90.000000
5;NC;1;90;0;0;2;m0est;0.948414;1.000000
6;NC;1;90;0;0;2;t1est;1.191350;1.000000
6;NC;1;90;0;0;2;bbya;2.216565;2.000000
6;NC;1;90;0;0;2;phest;89.372543;90.000000
6;NC;1;90;0;0;2;m0est;1.001188;1.000000
7;NC;1;90;0;0;2;t1est;0.876433;1.000000
7;NC;1;90;0;0;2;bbya;2.572895;2.000000
7;NC;1;90;0;0;2;phest;88.700104;90.000000
7;NC;1;90;0;0;2;m0est;0.939642;1.000000
8;NC;1;90;0;0;2;t1est;1.029127;1.000000
8;NC;1;90;0;0;2;bbya;2.057262;2.000000
8;NC;1;90;0;0;2;phest;89.660965;90.000000
8;NC;1;90;0;0;2;m0est;0.960901;1.000000
9;NC;1;90;0;0;2;t1est;0.845030;1.000000
9;NC;1;90;0;0;2;bbya;1.842758;2.000000
9;NC;1;90;0;0;2;phest;87.144920;90.000000
9;NC;1;90;0;0;2;m0est;0.957493;1.000000
10;NC;1;90;0;0;2;t1est;0.942077;1.000000
10;NC;1;90;0;0;2;bbya;2.210295;2.000000
10;NC;1;90;0;0;2;phest;91.076973;90.000000
10;NC;1;90;0;0;2;m0est;0.983854;1.000000
1;NC;1.5;90;0;0;2;t1est;1.431080;1.500000
1;NC;1.5;90;0;0;2;bbya;1.905024;2.000000
1;NC;1.5;90;0;0;2;phest;95.281189;90.000000
1;NC;1.5;90;0;0;2;m0est;0.977795;1.000000
2;NC;1.5;90;0;0;2;t1est;1.368854;1.500000
2;NC;1.5;90;0;0;2;bbya;1.692947;2.000000
2;NC;1.5;90;0;0;2;phest;88.370918;90.000000
2;NC;1.5;90;0;0;2;m0est;1.033985;1.000000
3;NC;1.5;90;0;0;2;t1est;1.299321;1.500000
3;NC;1.5;90;0;0;2;bbya;1.949355;2.000000
3;NC;1.5;90;0;0;2;phest;91.600571;90.000000
3;NC;1.5;90;0;0;2;m0est;0.954448;1.000000
4;NC;1.5;90;0;0;2;t1est;1.520845;1.500000
4;NC;1.5;90;0;0;2;bbya;1.873265;2.000000
4;NC;1.5;90;0;0;2;phest;88.144966;90.000000
4;NC;1.5;90;0;0;2;m0est;1.124551;1.000000
5;NC;1.5;90;0;0;2;t1est;1.742088;1.500000
5;NC;1.5;90;0;0;2;bbya;2.131498;2.000000
5;NC;1.5;90;0;0;2;phest;85.880386;90.000000
5;NC;1.5;90;0;0;2;m0est;1.045820;1.000000
6;NC;1.5;90;0;0;2;t1est;1.153541;1.500000
6;NC;1.5;90;0;0;2;bbya;1.703362;2.000000
6;NC;1.5;90;0;0;2;phest;86.188675;90.000000
6;NC;1.5;90;0;0;2;m0est;1.032497;1.000000
7;NC;1.5;90;0;0;2;t1est;1.485701;1.500000
7;NC;1.5;90;0;0;2;bbya;2.068847;2.000000
7;NC;1.5;90;0;0;2;phest;92.579681;90.000000
7;NC;1.5;90;0;0;2;m0est;0.960480;1.000000
8;NC;1.5;90;0;0;2;t1est;1.389666;1.500000
8;NC;1.5;90;0;0;2;bbya;1.902855;2.000000
8;NC;1.5;90;0;0;2;phest;90.000465;90.000000
8;NC;1.5;90;0;0;2;m0est;0.926197;1.000000
9;NC;1.5;90;0;0;2;t1est;1.409095;1.500000
9;NC;1.5;90;0;0;2;bbya;1.995537;2.000000
9;NC;1.5;90;0;0;2;phest;93.200111;90.000000
9;NC;1.5;90;0;0;2;m0est;0.917755;1.000000
10;NC;1.5;90;0;0;2;t1est;1.789976;1.500000
10;NC;1.5;90;0;0;2;bbya;2.183274;2.000000
10;NC;1.5;90;0;0;2;phest;85.907394;90.000000
10;NC;1.5;90;0;0;2;m0est;1.054715;1.000000
1;NC;2;90;0;0;2;t1est;1.752856;2.000000
1;NC;2;90;0;0;2;bbya;1.556580;2.000000
1;NC;2;90;0;0;2;phest;92.650208;90.000000
1;NC;2;90;0;0;2;m0est;1.249867;1.000000
2;NC;2;90;0;0;2;t1est;1.823155;2.000000
2;NC;2;90;0;0;2;bbya;1.748527;2.000000
2;NC;2;90;0;0;2;phest;89.056671;90.000000
2;NC;2;90;0;0;2;m0est;1.058667;1.000000
3;NC;2;90;0;0;2;t1est;1.940742;2.000000
3;NC;2;90;0;0;2;bbya;2.390314;2.000000
3;NC;2;90;0;0;2;phest;87.545135;90.000000
3;NC;2;90;0;0;2;m0est;0.858167;1.000000
4;NC;2;90;0;0;2;t1est;2.293452;2.000000
4;NC;2;90;0;0;2;bbya;2.461886;2.000000
4;NC;2;90;0;0;2;phest;87.891464;90.000000
4;NC;2;90;0;0;2;m0est;0.923820;1.000000
5;NC;2;90;0;0;2;t1est;1.750987;2.000000
5;NC;2;90;0;0;2;bbya;1.810292;2.000000
5;NC;2;90;0;0;2;phest;89.209900;90.000000
5;NC;2;90;0;0;2;m0est;0.999067;1.000000
6;NC;2;90;0;0;2;t1est;1.820790;2.000000
6;NC;2;90;0;0;2;bbya;1.560161;2.000000
6;NC;2;90;0;0;2;phest;87.448097;90.000000
6;NC;2;90;0;0;2;m0est;1.360237;1.000000
7;NC;2;90;0;0;2;t1est;2.087989;2.000000
7;NC;2;90;0;0;2;bbya;1.833729;2.000000
7;NC;2;90;0;0;2;phest;92.759483;90.000000
7;NC;2;90;0;0;2;m0est;1.183885;1.000000
8;NC;2;90;0;0;2;t1est;1.750074;2.000000
8;NC;2;90;0;0;2;bbya;1.514521;2.000000
8;NC;2;90;0;0;2;phest;93.926033;90.000000
8;NC;2;90;0;0;2;m0est;1.356116;1.000000
9;NC;2;90;0;0;2;t1est;2.074474;2.000000
9;NC;2;90;0;0;2;bbya;1.895057;2.000000
9;NC;2;90;0;0;2;phest;94.142128;90.000000
9;NC;2;90;0;0;2;m0est;1.131125;1.000000
10;NC;2;90;0;0;2;t1est;2.155592;2.000000
10;NC;2;90;0;0;2;bbya;1.981685;2.000000
10;NC;2;90;0;0;2;phest;84.274582;90.000000
10;NC;2;90;0;0;2;m0est;1.087967;1.000000
1;NC;2.5;90;0;0;2;t1est;2.255205;2.500000
1;NC;2.5;90;0;0;2;bbya;1.724887;2.000000
1;NC;2.5;90;0;0;2;phest;83.687515;90.000000
1;NC;2.5;90;0;0;2;m0est;1.223236;1.000000
2;NC;2.5;90;0;0;2;t1est;2.198085;2.500000
2;NC;2.5;90;0;0;2;bbya;2.078892;2.000000
2;NC;2.5;90;0;0;2;phest;94.133392;90.000000
2;NC;2.5;90;0;0;2;m0est;0.984033;1.000000
3;NC;2.5;90;0;0;2;t1est;2.275680;2.500000
3;NC;2.5;90;0;0;2;bbya;1.705293;2.000000
3;NC;2.5;90;0;0;2;phest;88.649391;90.000000
3;NC;2.5;90;0;0;2;m0est;1.275783;1.000000
4;NC;2.5;90;0;0;2;t1est;2.160722;2.500000
4;NC;2.5;90;0;0;2;bbya;1.924811;2.000000
4;NC;2.5;90;0;0;2;phest;79.891884;90.000000
4;NC;2.5;90;0;0;2;m0est;0.950329;1.000000
5;NC;2.5;90;0;0;2;t1est;2.688656;2.500000
5;NC;2.5;90;0;0;2;bbya;2.336940;2.000000
5;NC;2.5;90;0;0;2;phest;90.870872;90.000000
5;NC;2.5;90;0;0;2;m0est;1.029596;1.000000
6;NC;2.5;90;0;0;2;t1est;2.560775;2.500000
6;NC;2.5;90;0;0;2;bbya;1.689774;2.000000
6;NC;2.5;90;0;0;2;phest;95.299561;90.000000
6;NC;2.5;90;0;0;2;m0est;1.194112;1.000000
7;NC;2.5;90;0;0;2;t1est;2.189543;2.500000
7;NC;2.5;90;0;0;2;bbya;1.616005;2.000000
7;NC;2.5;90;0;0;2;phest;93.838760;90.000000
7;NC;2.5;90;0;0;2;m0est;1.020887;1.000000
8;NC;2.5;90;0;0;2;t1est;2.168209;2.500000
8;NC;2.5;90;0;0;2;bbya;1.669677;2.000000
8;NC;2.5;90;0;0;2;phest;90.847488;90.000000
8;NC;2.5;90;0;0;2;m0est;1.109152;1.000000
9;NC;2.5;90;0;0;2;t1est;2.831537;2.500000
9;NC;2.5;90;0;0;2;bbya;2.199911;2.000000
9;NC;2.5;90;0;0;2;phest;87.931534;90.000000
9;NC;2.5;90;0;0;2;m0est;0.841801;1.000000
10;NC;2.5;90;0;0;2;t1est;2.514526;2.500000
10;NC;2.5;90;0;0;2;bbya;2.198565;2.000000
10;NC;2.5;90;0;0;2;phest;97.352814;90.000000
10;NC;2.5;90;0;0;2;m0est;0.845758;1.000000
1;NC;0.5;135;0;0;2;t1est;0.374285;0.500000
1;NC;0.5;135;0;0;2;bbya;1.836097;2.000000
1;NC;0.5;135;0;0;2;phest;139.832596;135.000000
1;NC;0.5;135;0;0;2;m0est;0.989623;1.000000
2;NC;0.5;135;0;0;2;t1est;0.531192;0.500000
2;NC;0.5;135;0;0;2;bbya;2.121866;2.000000
2;NC;0.5;135;0;0;2;phest;132.603424;135.000000
2;NC;0.5;135;0;0;2;m0est;1.005515;1.000000
3;NC;0.5;135;0;0;2;t1est;0.406139;0.500000
3;NC;0.5;135;0;0;2;bbya;1.559347;2.000000
3;NC;0.5;135;0;0;2;phest;136.693741;135.000000
3;NC;0.5;135;0;0;2;m0est;1.059836;1.000000
4;NC;0.5;135;0;0;2;t1est;0.372081;0.500000
4;NC;0.5;135;0;0;2;bbya;1.659214;2.000000
4;NC;0.5;135;0;0;2;phest;133.946136;135.000000
4;NC;0.5;135;0;0;2;m0est;0.963755;1.000000
5;NC;0.5;135;0;0;2;t1est;0.372918;0.500000
5;NC;0.5;135;0;0;2;bbya;1.540375;2.000000
5;NC;0.5;135;0;0;2;phest;131.574585;135.000000
5;NC;0.5;135;0;0;2;m0est;1.046961;1.000000
6;NC;0.5;135;0;0;2;t1est;0.559660;0.500000
6;NC;0.5;135;0;0;2;bbya;1.800488;2.000000
6;NC;0.5;135;0;0;2;phest;136.002808;135.000000
6;NC;0.5;135;0;0;2;m0est;1.020797;1.000000
7;NC;0.5;135;0;0;2;t1est;0.722137;0.500000
7;NC;0.5;135;0;0;2;bbya;2.358294;2.000000
7;NC;0.5;135;0;0;2;phest;134.701736;135.000000
7;NC;0.5;135;0;0;2;m0est;0.996400;1.000000
8;NC;0.5;135;0;0;2;t1est;0.572349;0.500000
8;NC;0.5;135;0;0;2;bbya;2.589709;2.000000
8;NC;0.5;135;0;0;2;phest;135.075882;135.000000
8;NC;0.5;135;0;0;2;m0est;1.016592;1.000000
9;NC;0.5;135;0;0;2;t1est;0.467990;0.500000
9;NC;0.5;135;0;0;2;bbya;1.731927;2.000000
9;NC;0.5;135;0;0;2;phest;133.098541;135.000000
9;NC;0.5;135;0;0;2;m0est;1.020581;1.000000
10;NC;0.5;135;0;0;2;t1est;0.276118;0.500000
10;NC;0.5;135;0;0;2;bbya;1.521175;2.000000
10;NC;0.5;135;0;0;2;phest;143.018967;135.000000
10;NC;0.5;135;0;0;2;m0est;0.954935;1.000000
1;NC;1;135;0;0;2;t1est;0.849815;1.000000
1;NC;1;135;0;0;2;bbya;2.011020;2.000000
1;NC;1;135;0;0;2;phest;131.549881;135.000000
1;NC;1;135;0;0;2;m0est;0.981484;1.000000
2;NC;1;135;0;0;2;t1est;0.681014;1.000000
2;NC;1;135;0;0;2;bbya;1.712116;2.000000
2;NC;1;135;0;0;2;phest;134.589386;135.000000
2;NC;1;135;0;0;2;m0est;0.957683;1.000000
3;NC;1;135;0;0;2;t1est;1.032717;1.000000
3;NC;1;135;0;0;2;bbya;2.378802;2.000000
3;NC;1;135;0;0;2;phest;136.511978;135.000000
3;NC;1;135;0;0;2;m0est;0.957183;1.000000
4;NC;1;135;0;0;2;t1est;1.047228;1.000000
4;NC;1;135;0;0;2;bbya;2.167610;2.000000
4;NC;1;135;0;0;2;phest;130.612198;135.000000
4;NC;1;135;0;0;2;m0est;0.979983;1.000000
5;NC;1;135;0;0;2;t1est;0.786724;1.000000
5;NC;1;135;0;0;2;bbya;1.773389;2.000000
5;NC;1;135;0;0;2;phest;133.815887;135.000000
5;NC;1;135;0;0;2;m0est;0.942257;1.000000
6;NC;1;135;0;0;2;t1est;1.276276;1.000000
6;NC;1;135;0;0;2;bbya;2.268765;2.000000
6;NC;1;135;0;0;2;phest;133.400360;135.000000
6;NC;1;135;0;0;2;m0est;1.105669;1.000000
7;NC;1;135;0;0;2;t1est;1.326866;1.000000
7;NC;1;135;0;0;2;bbya;1.997998;2.000000
7;NC;1;135;0;0;2;phest;130.792038;135.000000
7;NC;1;135;0;0;2;m0est;0.958714;1.000000
8;NC;1;135;0;0;2;t1est;0.741462;1.000000
8;NC;1;135;0;0;2;bbya;2.017037;2.000000
8;NC;1;135;0;0;2;phest;134.660797;135.000000
8;NC;1;135;0;0;2;m0est;0.876439;1.000000
9;NC;1;135;0;0;2;t1est;0.982882;1.000000
9;NC;1;135;0;0;2;bbya;2.421562;2.000000
9;NC;1;135;0;0;2;phest;139.760895;135.000000
9;NC;1;135;0;0;2;m0est;0.910009;1.000000
10;NC;1;135;0;0;2;t1est;0.615712;1.000000
10;NC;1;135;0;0;2;bbya;1.836125;2.000000
10;NC;1;135;0;0;2;phest;129.808411;135.000000
10;NC;1;135;0;0;2;m0est;1.020835;1.000000
1;NC;1.5;135;0;0;2;t1est;1.339594;1.500000
1;NC;1.5;135;0;0;2;bbya;1.909721;2.000000
1;NC;1.5;135;0;0;2;phest;136.664169;135.000000
1;NC;1.5;135;0;0;2;m0est;0.941004;1.000000
2;NC;1.5;135;0;0;2;t1est;1.408208;1.500000
2;NC;1.5;135;0;0;2;bbya;2.496948;2.000000
2;NC;1.5;135;0;0;2;phest;133.176071;135.000000
2;NC;1.5;135;0;0;2;m0est;0.824561;1.000000
3;NC;1.5;135;0;0;2;t1est;1.240898;1.500000
3;NC;1.5;135;0;0;2;bbya;1.706135;2.000000
3;NC;1.5;135;0;0;2;phest;135.057892;135.000000
3;NC;1.5;135;0;0;2;m0est;1.013261;1.000000
4;NC;1.5;135;0;0;2;t1est;1.686876;1.500000
4;NC;1.5;135;0;0;2;bbya;2.403648;2.000000
4;NC;1.5;135;0;0;2;phest;133.475464;135.000000
4;NC;1.5;135;0;0;2;m0est;0.898481;1.000000
5;NC;1.5;135;0;0;2;t1est;1.464708;1.500000
5;NC;1.5;135;0;0;2;bbya;2.023331;2.000000
5;NC;1.5;135;0;0;2;phest;137.488617;135.000000
5;NC;1.5;135;0;0;2;m0est;0.997666;1.000000
6;NC;1.5;135;0;0;2;t1est;1.632131;1.500000
6;NC;1.5;135;0;0;2;bbya;2.399620;2.000000
6;NC;1.5;135;0;0;2;phest;135.318680;135.000000
6;NC;1.5;135;0;0;2;m0est;0.858747;1.000000
7;NC;1.5;135;0;0;2;t1est;1.320709;1.500000
7;NC;1.5;135;0;0;2;bbya;2.004835;2.000000
7;NC;1.5;135;0;0;2;phest;129.894455;135.000000
7;NC;1.5;135;0;0;2;m0est;1.045237;1.000000
8;NC;1.5;135;0;0;2;t1est;1.725158;1.500000
8;NC;1.5;135;0;0;2;bbya;2.430431;2.000000
8;NC;1.5;135;0;0;2;phest;133.579559;135.000000
8;NC;1.5;135;0;0;2;m0est;0.960863;1.000000
9;NC;1.5;135;0;0;2;t1est;1.119940;1.500000
9;NC;1.5;135;0;0;2;bbya;1.601908;2.000000
9;NC;1.5;135;0;0;2;phest;140.741272;135.000000
9;NC;1.5;135;0;0;2;m0est;1.038309;1.000000
10;NC;1.5;135;0;0;2;t1est;1.573494;1.500000
10;NC;1.5;135;0;0;2;bbya;1.996408;2.000000
10;NC;1.5;135;0;0;2;phest;131.567749;135.000000
10;NC;1.5;135;0;0;2;m0est;1.053336;1.000000
1;NC;2;135;0;0;2;t1est;1.977549;2.000000
1;NC;2;135;0;0;2;bbya;2.044931;2.000000
1;NC;2;135;0;0;2;phest;135.179565;135.000000
1;NC;2;135;0;0;2;m0est;0.992109;1.000000
2;NC;2;135;0;0;2;t1est;2.089669;2.000000
2;NC;2;135;0;0;2;bbya;2.172350;2.000000
2;NC;2;135;0;0;2;phest;136.026398;135.000000
2;NC;2;135;0;0;2;m0est;0.947403;1.000000
3;NC;2;135;0;0;2;t1est;2.230418;2.000000
3;NC;2;135;0;0;2;bbya;2.061727;2.000000
3;NC;2;135;0;0;2;phest;145.793579;135.000000
3;NC;2;135;0;0;2;m0est;1.037856;1.000000
4;NC;2;135;0;0;2;t1est;1.830623;2.000000
4;NC;2;135;0;0;2;bbya;2.365115;2.000000
4;NC;2;135;0;0;2;phest;129.788300;135.000000
4;NC;2;135;0;0;2;m0est;0.901256;1.000000
5;NC;2;135;0;0;2;t1est;1.843592;2.000000
5;NC;2;135;0;0;2;bbya;1.697003;2.000000
5;NC;2;135;0;0;2;phest;138.097855;135.000000
5;NC;2;135;0;0;2;m0est;1.230966;1.000000
6;NC;2;135;0;0;2;t1est;1.776688;2.000000
6;NC;2;135;0;0;2;bbya;1.684222;2.000000
6;NC;2;135;0;0;2;phest;135.195328;135.000000
6;NC;2;135;0;0;2;m0est;1.059388;1.000000
7;NC;2;135;0;0;2;t1est;1.902870;2.000000
7;NC;2;135;0;0;2;bbya;2.043688;2.000000
7;NC;2;135;0;0;2;phest;139.224487;135.000000
7;NC;2;135;0;0;2;m0est;1.049442;1.000000
8;NC;2;135;0;0;2;t1est;1.957715;2.000000
8;NC;2;135;0;0;2;bbya;1.847105;2.000000
8;NC;2;135;0;0;2;phest;136.550064;135.000000
8;NC;2;135;0;0;2;m0est;1.048051;1.000000
9;NC;2;135;0;0;2;t1est;2.029455;2.000000
9;NC;2;135;0;0;2;bbya;1.932498;2.000000
9;NC;2;135;0;0;2;phest;136.177002;135.000000
9;NC;2;135;0;0;2;m0est;1.134772;1.000000
10;NC;2;135;0;0;2;t1est;2.010142;2.000000
10;NC;2;135;0;0;2;bbya;2.173668;2.000000
10;NC;2;135;0;0;2;phest;129.845367;135.000000
10;NC;2;135;0;0;2;m0est;0.843862;1.000000
1;NC;2.5;135;0;0;2;t1est;2.493433;2.500000
1;NC;2.5;135;0;0;2;bbya;2.096406;2.000000
1;NC;2.5;135;0;0;2;phest;133.395813;135.000000
1;NC;2.5;135;0;0;2;m0est;0.939414;1.000000
2;NC;2.5;135;0;0;2;t1est;2.589798;2.500000
2;NC;2.5;135;0;0;2;bbya;1.985278;2.000000
2;NC;2.5;135;0;0;2;phest;135.057449;135.000000
2;NC;2.5;135;0;0;2;m0est;0.992305;1.000000
3;NC;2.5;135;0;0;2;t1est;2.270929;2.500000
3;NC;2.5;135;0;0;2;bbya;1.540686;2.000000
3;NC;2.5;135;0;0;2;phest;123.949150;135.000000
3;NC;2.5;135;0;0;2;m0est;1.352885;1.000000
4;NC;2.5;135;0;0;2;t1est;2.053273;2.500000
4;NC;2.5;135;0;0;2;bbya;1.732115;2.000000
4;NC;2.5;135;0;0;2;phest;134.064117;135.000000
4;NC;2.5;135;0;0;2;m0est;1.025708;1.000000
5;NC;2.5;135;0;0;2;t1est;2.810168;2.500000
5;NC;2.5;135;0;0;2;bbya;2.120633;2.000000
