vox;algo;r2;foffset;ph;wf;ntf;snr;param;evalue;tvalue
5;NC;0.06;0;315;0;0;20;fdev;-0.178851;0.000000
5;NC;0.06;0;315;0;0;20;phest;-44.422806;315.000000
5;NC;0.06;0;315;0;0;20;m0est;1.039232;1.000000
6;NC;0.06;0;315;0;0;20;t2sest;0.064878;0.060000
6;NC;0.06;0;315;0;0;20;fdev;0.244491;0.000000
6;NC;0.06;0;315;0;0;20;phest;-49.429432;315.000000
6;NC;0.06;0;315;0;0;20;m0est;0.951805;1.000000
7;NC;0.06;0;315;0;0;20;t2sest;0.073225;0.060000
7;NC;0.06;0;315;0;0;20;fdev;-0.067690;0.000000
7;NC;0.06;0;315;0;0;20;phest;-44.644852;315.000000
7;NC;0.06;0;315;0;0;20;m0est;0.893801;1.000000
8;NC;0.06;0;315;0;0;20;t2sest;0.053126;0.060000
8;NC;0.06;0;315;0;0;20;fdev;-0.441894;0.000000
8;NC;0.06;0;315;0;0;20;phest;-38.767963;315.000000
8;NC;0.06;0;315;0;0;20;m0est;1.091678;1.000000
9;NC;0.06;0;315;0;0;20;t2sest;0.057721;0.060000
9;NC;0.06;0;315;0;0;20;fdev;-0.103009;0.000000
9;NC;0.06;0;315;0;0;20;phest;-44.465542;315.000000
9;NC;0.06;0;315;0;0;20;m0est;1.047839;1.000000
10;NC;0.06;0;315;0;0;20;t2sest;0.061271;0.060000
10;NC;0.06;0;315;0;0;20;fdev;-0.311231;0.000000
10;NC;0.06;0;315;0;0;20;phest;-43.931599;315.000000
10;NC;0.06;0;315;0;0;20;m0est;0.989086;1.000000
1;NC;0.08;0;315;0;0;20;t2sest;0.078608;0.080000
1;NC;0.08;0;315;0;0;20;fdev;0.138614;0.000000
1;NC;0.08;0;315;0;0;20;phest;-50.375618;315.000000
1;NC;0.08;0;315;0;0;20;m0est;0.970533;1.000000
2;NC;0.08;0;315;0;0;20;t2sest;0.086504;0.080000
2;NC;0.08;0;315;0;0;20;fdev;0.146496;0.000000
2;NC;0.08;0;315;0;0;20;phest;-51.809181;315.000000
2;NC;0.08;0;315;0;0;20;m0est;1.002047;1.000000
3;NC;0.08;0;315;0;0;20;t2sest;0.085830;0.080000
3;NC;0.08;0;315;0;0;20;fdev;-0.073443;0.000000
3;NC;0.08;0;315;0;0;20;phest;-44.665577;315.000000
3;NC;0.08;0;315;0;0;20;m0est;0.950021;1.000000
4;NC;0.08;0;315;0;0;20;t2sest;0.074047;0.080000
4;NC;0.08;0;315;0;0;20;fdev;0.146139;0.000000
4;NC;0.08;0;315;0;0;20;phest;-44.610165;315.000000
4;NC;0.08;0;315;0;0;20;m0est;1.034645;1.000000
5;NC;0.08;0;315;0;0;20;t2sest;0.081094;0.080000
5;NC;0.08;0;315;0;0;20;fdev;0.007574;0.000000
5;NC;0.08;0;315;0;0;20;phest;-44.198200;315.000000
5;NC;0.08;0;315;0;0;20;m0est;1.027405;1.000000
6;NC;0.08;0;315;0;0;20;t2sest;0.085311;0.080000
6;NC;0.08;0;315;0;0;20;fdev;-0.045063;0.000000
6;NC;0.08;0;315;0;0;20;phest;-45.732182;315.000000
6;NC;0.08;0;315;0;0;20;m0est;0.955836;1.000000
7;NC;0.08;0;315;0;0;20;t2sest;0.072008;0.080000
7;NC;0.08;0;315;0;0;20;fdev;-0.014097;0.000000
7;NC;0.08;0;315;0;0;20;phest;-45.169460;315.000000
7;NC;0.08;0;315;0;0;20;m0est;1.072272;1.000000
8;NC;0.08;0;315;0;0;20;t2sest;0.088866;0.080000
8;NC;0.08;0;315;0;0;20;fdev;0.052449;0.000000
8;NC;0.08;0;315;0;0;20;phest;-48.318592;315.000000
8;NC;0.08;0;315;0;0;20;m0est;0.999739;1.000000
9;NC;0.08;0;315;0;0;20;t2sest;0.070255;0.080000
9;NC;0.08;0;315;0;0;20;fdev;0.042309;0.000000
9;NC;0.08;0;315;0;0;20;phest;-45.968704;315.000000
9;NC;0.08;0;315;0;0;20;m0est;1.074693;1.000000
10;NC;0.08;0;315;0;0;20;t2sest;0.077962;0.080000
10;NC;0.08;0;315;0;0;20;fdev;0.285910;0.000000
10;NC;0.08;0;315;0;0;20;phest;-51.180511;315.000000
10;NC;0.08;0;315;0;0;20;m0est;1.032138;1.000000
1;NC;0.02;0;0;0;0;10;t2sest;0.015728;0.020000
1;NC;0.02;0;0;0;0;10;fdev;-0.069899;0.000000
1;NC;0.02;0;0;0;0;10;phest;-13.578247;0.000000
1;NC;0.02;0;0;0;0;10;m0est;1.220870;1.000000
2;NC;0.02;0;0;0;0;10;t2sest;0.013697;0.020000
2;NC;0.02;0;0;0;0;10;fdev;-8.695189;0.000000
2;NC;0.02;0;0;0;0;10;phest;55.516750;0.000000
2;NC;0.02;0;0;0;0;10;m0est;1.857220;1.000000
3;NC;0.02;0;0;0;0;10;t2sest;0.015076;0.020000
3;NC;0.02;0;0;0;0;10;fdev;0.005231;0.000000
3;NC;0.02;0;0;0;0;10;phest;6.466116;0.000000
3;NC;0.02;0;0;0;0;10;m0est;0.824835;1.000000
4;NC;0.02;0;0;0;0;10;t2sest;0.015380;0.020000
4;NC;0.02;0;0;0;0;10;fdev;-0.736763;0.000000
4;NC;0.02;0;0;0;0;10;phest;-4.421831;0.000000
4;NC;0.02;0;0;0;0;10;m0est;1.368517;1.000000
5;NC;0.02;0;0;0;0;10;t2sest;0.020625;0.020000
5;NC;0.02;0;0;0;0;10;fdev;-4.285309;0.000000
5;NC;0.02;0;0;0;0;10;phest;23.296316;0.000000
5;NC;0.02;0;0;0;0;10;m0est;1.248953;1.000000
6;NC;0.02;0;0;0;0;10;t2sest;0.033836;0.020000
6;NC;0.02;0;0;0;0;10;fdev;1.426407;0.000000
6;NC;0.02;0;0;0;0;10;phest;-6.958204;0.000000
6;NC;0.02;0;0;0;0;10;m0est;0.810598;1.000000
7;NC;0.02;0;0;0;0;10;t2sest;0.019379;0.020000
7;NC;0.02;0;0;0;0;10;fdev;-3.123080;0.000000
7;NC;0.02;0;0;0;0;10;phest;9.362274;0.000000
7;NC;0.02;0;0;0;0;10;m0est;1.083036;1.000000
8;NC;0.02;0;0;0;0;10;t2sest;0.032743;0.020000
8;NC;0.02;0;0;0;0;10;fdev;-5.196922;0.000000
8;NC;0.02;0;0;0;0;10;phest;35.015621;0.000000
8;NC;0.02;0;0;0;0;10;m0est;0.625932;1.000000
9;NC;0.02;0;0;0;0;10;t2sest;0.022847;0.020000
9;NC;0.02;0;0;0;0;10;fdev;-4.594829;0.000000
9;NC;0.02;0;0;0;0;10;phest;25.337545;0.000000
9;NC;0.02;0;0;0;0;10;m0est;0.841463;1.000000
10;NC;0.02;0;0;0;0;10;t2sest;0.025386;0.020000
10;NC;0.02;0;0;0;0;10;fdev;-1.276299;0.000000
10;NC;0.02;0;0;0;0;10;phest;4.834635;0.000000
10;NC;0.02;0;0;0;0;10;m0est;1.109636;1.000000
1;NC;0.04;0;0;0;0;10;t2sest;0.037409;0.040000
1;NC;0.04;0;0;0;0;10;fdev;0.292172;0.000000
1;NC;0.04;0;0;0;0;10;phest;-0.425833;0.000000
1;NC;0.04;0;0;0;0;10;m0est;1.039096;1.000000
2;NC;0.04;0;0;0;0;10;t2sest;0.029929;0.040000
2;NC;0.04;0;0;0;0;10;fdev;0.011587;0.000000
2;NC;0.04;0;0;0;0;10;phest;-0.148973;0.000000
2;NC;0.04;0;0;0;0;10;m0est;1.307605;1.000000
3;NC;0.04;0;0;0;0;10;t2sest;0.037950;0.040000
3;NC;0.04;0;0;0;0;10;fdev;0.366949;0.000000
3;NC;0.04;0;0;0;0;10;phest;-9.575859;0.000000
3;NC;0.04;0;0;0;0;10;m0est;1.062941;1.000000
4;NC;0.04;0;0;0;0;10;t2sest;0.029939;0.040000
4;NC;0.04;0;0;0;0;10;fdev;-0.606981;0.000000
4;NC;0.04;0;0;0;0;10;phest;1.250506;0.000000
4;NC;0.04;0;0;0;0;10;m0est;1.311501;1.000000
5;NC;0.04;0;0;0;0;10;t2sest;0.054048;0.040000
5;NC;0.04;0;0;0;0;10;fdev;-0.437131;0.000000
5;NC;0.04;0;0;0;0;10;phest;-1.588066;0.000000
5;NC;0.04;0;0;0;0;10;m0est;0.887514;1.000000
6;NC;0.04;0;0;0;0;10;t2sest;0.037012;0.040000
6;NC;0.04;0;0;0;0;10;fdev;0.052761;0.000000
6;NC;0.04;0;0;0;0;10;phest;-5.209457;0.000000
6;NC;0.04;0;0;0;0;10;m0est;1.049604;1.000000
7;NC;0.04;0;0;0;0;10;t2sest;0.044972;0.040000
7;NC;0.04;0;0;0;0;10;fdev;0.412996;0.000000
7;NC;0.04;0;0;0;0;10;phest;6.606760;0.000000
7;NC;0.04;0;0;0;0;10;m0est;0.777803;1.000000
8;NC;0.04;0;0;0;0;10;t2sest;0.031094;0.040000
8;NC;0.04;0;0;0;0;10;fdev;-0.196529;0.000000
8;NC;0.04;0;0;0;0;10;phest;-9.391539;0.000000
8;NC;0.04;0;0;0;0;10;m0est;1.157455;1.000000
9;NC;0.04;0;0;0;0;10;t2sest;0.049647;0.040000
9;NC;0.04;0;0;0;0;10;fdev;0.247859;0.000000
9;NC;0.04;0;0;0;0;10;phest;-7.853086;0.000000
9;NC;0.04;0;0;0;0;10;m0est;0.684271;1.000000
10;NC;0.04;0;0;0;0;10;t2sest;0.038192;0.040000
10;NC;0.04;0;0;0;0;10;fdev;0.142537;0.000000
10;NC;0.04;0;0;0;0;10;phest;-3.514518;0.000000
10;NC;0.04;0;0;0;0;10;m0est;1.048530;1.000000
1;NC;0.06;0;0;0;0;10;t2sest;0.064838;0.060000
1;NC;0.06;0;0;0;0;10;fdev;0.321001;0.000000
1;NC;0.06;0;0;0;0;10;phest;0.919750;0.000000
1;NC;0.06;0;0;0;0;10;m0est;0.836502;1.000000
2;NC;0.06;0;0;0;0;10;t2sest;0.072524;0.060000
2;NC;0.06;0;0;0;0;10;fdev;0.695843;0.000000
2;NC;0.06;0;0;0;0;10;phest;-2.829604;0.000000
2;NC;0.06;0;0;0;0;10;m0est;0.908029;1.000000
3;NC;0.06;0;0;0;0;10;t2sest;0.061340;0.060000
3;NC;0.06;0;0;0;0;10;fdev;-0.014136;0.000000
3;NC;0.06;0;0;0;0;10;phest;4.909455;0.000000
3;NC;0.06;0;0;0;0;10;m0est;1.113713;1.000000
4;NC;0.06;0;0;0;0;10;t2sest;0.058705;0.060000
4;NC;0.06;0;0;0;0;10;fdev;0.632779;0.000000
4;NC;0.06;0;0;0;0;10;phest;-7.226297;0.000000
4;NC;0.06;0;0;0;0;10;m0est;0.832786;1.000000
5;NC;0.06;0;0;0;0;10;t2sest;0.044226;0.060000
5;NC;0.06;0;0;0;0;10;fdev;-0.245322;0.000000
5;NC;0.06;0;0;0;0;10;phest;-0.079209;0.000000
5;NC;0.06;0;0;0;0;10;m0est;1.197528;1.000000
6;NC;0.06;0;0;0;0;10;t2sest;0.065892;0.060000
6;NC;0.06;0;0;0;0;10;fdev;0.188348;0.000000
6;NC;0.06;0;0;0;0;10;phest;-5.502746;0.000000
6;NC;0.06;0;0;0;0;10;m0est;0.925044;1.000000
7;NC;0.06;0;0;0;0;10;t2sest;0.063145;0.060000
7;NC;0.06;0;0;0;0;10;fdev;0.325122;0.000000
7;NC;0.06;0;0;0;0;10;phest;-8.115031;0.000000
7;NC;0.06;0;0;0;0;10;m0est;1.083630;1.000000
8;NC;0.06;0;0;0;0;10;t2sest;0.047259;0.060000
8;NC;0.06;0;0;0;0;10;fdev;-1.198639;0.000000
8;NC;0.06;0;0;0;0;10;phest;12.546451;0.000000
8;NC;0.06;0;0;0;0;10;m0est;1.132474;1.000000
9;NC;0.06;0;0;0;0;10;t2sest;0.056100;0.060000
9;NC;0.06;0;0;0;0;10;fdev;0.782684;0.000000
9;NC;0.06;0;0;0;0;10;phest;-14.999887;0.000000
9;NC;0.06;0;0;0;0;10;m0est;0.927219;1.000000
10;NC;0.06;0;0;0;0;10;t2sest;0.070369;0.060000
10;NC;0.06;0;0;0;0;10;fdev;-0.492640;0.000000
10;NC;0.06;0;0;0;0;10;phest;11.964277;0.000000
10;NC;0.06;0;0;0;0;10;m0est;0.988432;1.000000
1;NC;0.08;0;0;0;0;10;t2sest;0.061944;0.080000
1;NC;0.08;0;0;0;0;10;fdev;-0.467329;0.000000
1;NC;0.08;0;0;0;0;10;phest;7.194425;0.000000
1;NC;0.08;0;0;0;0;10;m0est;1.113853;1.000000
2;NC;0.08;0;0;0;0;10;t2sest;0.092359;0.080000
2;NC;0.08;0;0;0;0;10;fdev;0.414441;0.000000
2;NC;0.08;0;0;0;0;10;phest;-5.139647;0.000000
2;NC;0.08;0;0;0;0;10;m0est;0.943856;1.000000
3;NC;0.08;0;0;0;0;10;t2sest;0.087671;0.080000
3;NC;0.08;0;0;0;0;10;fdev;0.070203;0.000000
3;NC;0.08;0;0;0;0;10;phest;-5.543022;0.000000
3;NC;0.08;0;0;0;0;10;m0est;0.997788;1.000000
4;NC;0.08;0;0;0;0;10;t2sest;0.073493;0.080000
4;NC;0.08;0;0;0;0;10;fdev;-0.441153;0.000000
4;NC;0.08;0;0;0;0;10;phest;2.013523;0.000000
4;NC;0.08;0;0;0;0;10;m0est;1.090739;1.000000
5;NC;0.08;0;0;0;0;10;t2sest;0.093243;0.080000
5;NC;0.08;0;0;0;0;10;fdev;-0.325606;0.000000
5;NC;0.08;0;0;0;0;10;phest;3.103388;0.000000
5;NC;0.08;0;0;0;0;10;m0est;1.064378;1.000000
6;NC;0.08;0;0;0;0;10;t2sest;0.076126;0.080000
6;NC;0.08;0;0;0;0;10;fdev;0.259078;0.000000
6;NC;0.08;0;0;0;0;10;phest;2.876455;0.000000
6;NC;0.08;0;0;0;0;10;m0est;1.144421;1.000000
7;NC;0.08;0;0;0;0;10;t2sest;0.100668;0.080000
7;NC;0.08;0;0;0;0;10;fdev;-0.066202;0.000000
7;NC;0.08;0;0;0;0;10;phest;5.732188;0.000000
7;NC;0.08;0;0;0;0;10;m0est;0.902647;1.000000
8;NC;0.08;0;0;0;0;10;t2sest;0.075496;0.080000
8;NC;0.08;0;0;0;0;10;fdev;0.366213;0.000000
8;NC;0.08;0;0;0;0;10;phest;-3.084405;0.000000
8;NC;0.08;0;0;0;0;10;m0est;1.064377;1.000000
9;NC;0.08;0;0;0;0;10;t2sest;0.077867;0.080000
9;NC;0.08;0;0;0;0;10;fdev;-0.337010;0.000000
9;NC;0.08;0;0;0;0;10;phest;13.606231;0.000000
9;NC;0.08;0;0;0;0;10;m0est;0.981394;1.000000
10;NC;0.08;0;0;0;0;10;t2sest;0.080233;0.080000
10;NC;0.08;0;0;0;0;10;fdev;0.031000;0.000000
10;NC;0.08;0;0;0;0;10;phest;1.538869;0.000000
10;NC;0.08;0;0;0;0;10;m0est;1.114343;1.000000
1;NC;0.02;0;45;0;0;10;t2sest;0.019370;0.020000
1;NC;0.02;0;45;0;0;10;fdev;-2.013735;0.000000
1;NC;0.02;0;45;0;0;10;phest;46.806679;45.000000
1;NC;0.02;0;45;0;0;10;m0est;1.072883;1.000000
2;NC;0.02;0;45;0;0;10;t2sest;0.026005;0.020000
2;NC;0.02;0;45;0;0;10;fdev;-3.567744;0.000000
2;NC;0.02;0;45;0;0;10;phest;51.727592;45.000000
2;NC;0.02;0;45;0;0;10;m0est;1.005697;1.000000
3;NC;0.02;0;45;0;0;10;t2sest;0.010678;0.020000
3;NC;0.02;0;45;0;0;10;fdev;-5.168037;0.000000
3;NC;0.02;0;45;0;0;10;phest;61.286545;45.000000
3;NC;0.02;0;45;0;0;10;m0est;1.350231;1.000000
4;NC;0.02;0;45;0;0;10;t2sest;0.019390;0.020000
4;NC;0.02;0;45;0;0;10;fdev;-3.735286;0.000000
4;NC;0.02;0;45;0;0;10;phest;52.317348;45.000000
4;NC;0.02;0;45;0;0;10;m0est;0.816317;1.000000
5;NC;0.02;0;45;0;0;10;t2sest;0.029026;0.020000
5;NC;0.02;0;45;0;0;10;fdev;0.212861;0.000000
5;NC;0.02;0;45;0;0;10;phest;49.617588;45.000000
5;NC;0.02;0;45;0;0;10;m0est;0.718890;1.000000
6;NC;0.02;0;45;0;0;10;t2sest;0.037495;0.020000
6;NC;0.02;0;45;0;0;10;fdev;-0.381409;0.000000
6;NC;0.02;0;45;0;0;10;phest;58.838604;45.000000
6;NC;0.02;0;45;0;0;10;m0est;0.722937;1.000000
7;NC;0.02;0;45;0;0;10;t2sest;0.015687;0.020000
7;NC;0.02;0;45;0;0;10;fdev;3.346050;0.000000
7;NC;0.02;0;45;0;0;10;phest;30.667068;45.000000
7;NC;0.02;0;45;0;0;10;m0est;1.198188;1.000000
8;NC;0.02;0;45;0;0;10;t2sest;0.023817;0.020000
8;NC;0.02;0;45;0;0;10;fdev;0.963365;0.000000
8;NC;0.02;0;45;0;0;10;phest;32.206043;45.000000
8;NC;0.02;0;45;0;0;10;m0est;0.961440;1.000000
9;NC;0.02;0;45;0;0;10;t2sest;0.040650;0.020000
9;NC;0.02;0;45;0;0;10;fdev;0.564898;0.000000
9;NC;0.02;0;45;0;0;10;phest;43.338024;45.000000
9;NC;0.02;0;45;0;0;10;m0est;0.601704;1.000000
10;NC;0.02;0;45;0;0;10;t2sest;0.021158;0.020000
10;NC;0.02;0;45;0;0;10;fdev;6.496139;0.000000
10;NC;0.02;0;45;0;0;10;phest;4.318822;45.000000
10;NC;0.02;0;45;0;0;10;m0est;1.229682;1.000000
1;NC;0.04;0;45;0;0;10;t2sest;0.051005;0.040000
1;NC;0.04;0;45;0;0;10;fdev;0.036733;0.000000
1;NC;0.04;0;45;0;0;10;phest;39.207436;45.000000
1;NC;0.04;0;45;0;0;10;m0est;0.840206;1.000000
2;NC;0.04;0;45;0;0;10;t2sest;0.037342;0.040000
2;NC;0.04;0;45;0;0;10;fdev;0.051006;0.000000
2;NC;0.04;0;45;0;0;10;phest;53.703815;45.000000
2;NC;0.04;0;45;0;0;10;m0est;0.882164;1.000000
3;NC;0.04;0;45;0;0;10;t2sest;0.058556;0.040000
3;NC;0.04;0;45;0;0;10;fdev;-0.786028;0.000000
3;NC;0.04;0;45;0;0;10;phest;45.240139;45.000000
3;NC;0.04;0;45;0;0;10;m0est;0.768376;1.000000
4;NC;0.04;0;45;0;0;10;t2sest;0.038916;0.040000
4;NC;0.04;0;45;0;0;10;fdev;-0.354188;0.000000
4;NC;0.04;0;45;0;0;10;phest;45.748070;45.000000
4;NC;0.04;0;45;0;0;10;m0est;1.133537;1.000000
5;NC;0.04;0;45;0;0;10;t2sest;0.040819;0.040000
5;NC;0.04;0;45;0;0;10;fdev;-0.103770;0.000000
5;NC;0.04;0;45;0;0;10;phest;44.456348;45.000000
5;NC;0.04;0;45;0;0;10;m0est;1.040991;1.000000
6;NC;0.04;0;45;0;0;10;t2sest;0.045590;0.040000
6;NC;0.04;0;45;0;0;10;fdev;0.288879;0.000000
6;NC;0.04;0;45;0;0;10;phest;42.118599;45.000000
6;NC;0.04;0;45;0;0;10;m0est;0.960680;1.000000
7;NC;0.04;0;45;0;0;10;t2sest;0.052545;0.040000
7;NC;0.04;0;45;0;0;10;fdev;-0.971329;0.000000
7;NC;0.04;0;45;0;0;10;phest;57.049587;45.000000
7;NC;0.04;0;45;0;0;10;m0est;0.793899;1.000000
8;NC;0.04;0;45;0;0;10;t2sest;0.043470;0.040000
8;NC;0.04;0;45;0;0;10;fdev;-0.150305;0.000000
8;NC;0.04;0;45;0;0;10;phest;42.879417;45.000000
8;NC;0.04;0;45;0;0;10;m0est;1.076598;1.000000
9;NC;0.04;0;45;0;0;10;t2sest;0.052078;0.040000
9;NC;0.04;0;45;0;0;10;fdev;0.699985;0.000000
9;NC;0.04;0;45;0;0;10;phest;49.467464;45.000000
9;NC;0.04;0;45;0;0;10;m0est;0.869381;1.000000
10;NC;0.04;0;45;0;0;10;t2sest;0.036997;0.040000
10;NC;0.04;0;45;0;0;10;fdev;0.409858;0.000000
10;NC;0.04;0;45;0;0;10;phest;44.383610;45.000000
10;NC;0.04;0;45;0;0;10;m0est;1.039177;1.000000
1;NC;0.06;0;45;0;0;10;t2sest;0.077076;0.060000
1;NC;0.06;0;45;0;0;10;fdev;0.112563;0.000000
1;NC;0.06;0;45;0;0;10;phest;47.938850;45.000000
1;NC;0.06;0;45;0;0;10;m0est;0.934250;1.000000
2;NC;0.06;0;45;0;0;10;t2sest;0.056916;0.060000
2;NC;0.06;0;45;0;0;10;fdev;0.020342;0.000000
2;NC;0.06;0;45;0;0;10;phest;45.811153;45.000000
2;NC;0.06;0;45;0;0;10;m0est;1.087407;1.000000
3;NC;0.06;0;45;0;0;10;t2sest;0.048853;0.060000
3;NC;0.06;0;45;0;0;10;fdev;0.017979;0.000000
3;NC;0.06;0;45;0;0;10;phest;48.563164;45.000000
3;NC;0.06;0;45;0;0;10;m0est;1.090438;1.000000
4;NC;0.06;0;45;0;0;10;t2sest;0.074949;0.060000
4;NC;0.06;0;45;0;0;10;fdev;-0.173728;0.000000
4;NC;0.06;0;45;0;0;10;phest;44.982262;45.000000
4;NC;0.06;0;45;0;0;10;m0est;0.958320;1.000000
5;NC;0.06;0;45;0;0;10;t2sest;0.076953;0.060000
5;NC;0.06;0;45;0;0;10;fdev;-0.714775;0.000000
5;NC;0.06;0;45;0;0;10;phest;51.094021;45.000000
5;NC;0.06;0;45;0;0;10;m0est;0.935131;1.000000
6;NC;0.06;0;45;0;0;10;t2sest;0.066362;0.060000
6;NC;0.06;0;45;0;0;10;fdev;-0.815254;0.000000
6;NC;0.06;0;45;0;0;10;phest;56.930061;45.000000
6;NC;0.06;0;45;0;0;10;m0est;0.909767;1.000000
7;NC;0.06;0;45;0;0;10;t2sest;0.052924;0.060000
7;NC;0.06;0;45;0;0;10;fdev;0.180159;0.000000
7;NC;0.06;0;45;0;0;10;phest;39.494595;45.000000
7;NC;0.06;0;45;0;0;10;m0est;1.070006;1.000000
8;NC;0.06;0;45;0;0;10;t2sest;0.061813;0.060000
8;NC;0.06;0;45;0;0;10;fdev;0.121597;0.000000
8;NC;0.06;0;45;0;0;10;phest;46.905937;45.000000
8;NC;0.06;0;45;0;0;10;m0est;0.910172;1.000000
9;NC;0.06;0;45;0;0;10;t2sest;0.075614;0.060000
9;NC;0.06;0;45;0;0;10;fdev;0.169202;0.000000
9;NC;0.06;0;45;0;0;10;phest;40.417530;45.000000
9;NC;0.06;0;45;0;0;10;m0est;0.912725;1.000000
10;NC;0.06;0;45;0;0;10;t2sest;0.056614;0.060000
10;NC;0.06;0;45;0;0;10;fdev;0.193124;0.000000
10;NC;0.06;0;45;0;0;10;phest;43.479931;45.000000
10;NC;0.06;0;45;0;0;10;m0est;1.032830;1.000000
1;NC;0.08;0;45;0;0;10;t2sest;0.093792;0.080000
1;NC;0.08;0;45;0;0;10;fdev;-0.591003;0.000000
1;NC;0.08;0;45;0;0;10;phest;52.764732;45.000000
1;NC;0.08;0;45;0;0;10;m0est;0.896799;1.000000
2;NC;0.08;0;45;0;0;10;t2sest;0.077047;0.080000
2;NC;0.08;0;45;0;0;10;fdev;0.295043;0.000000
2;NC;0.08;0;45;0;0;10;phest;37.776718;45.000000
2;NC;0.08;0;45;0;0;10;m0est;1.018381;1.000000
3;NC;0.08;0;45;0;0;10;t2sest;0.094759;0.080000
3;NC;0.08;0;45;0;0;10;fdev;0.359650;0.000000
3;NC;0.08;0;45;0;0;10;phest;38.888817;45.000000
3;NC;0.08;0;45;0;0;10;m0est;0.872359;1.000000
4;NC;0.08;0;45;0;0;10;t2sest;0.070211;0.080000
4;NC;0.08;0;45;0;0;10;fdev;-0.288620;0.000000
4;NC;0.08;0;45;0;0;10;phest;49.053577;45.000000
4;NC;0.08;0;45;0;0;10;m0est;1.015643;1.000000
5;NC;0.08;0;45;0;0;10;t2sest;0.083959;0.080000
5;NC;0.08;0;45;0;0;10;fdev;-0.173563;0.000000
5;NC;0.08;0;45;0;0;10;phest;49.562286;45.000000
5;NC;0.08;0;45;0;0;10;m0est;0.925339;1.000000
6;NC;0.08;0;45;0;0;10;t2sest;0.080187;0.080000
6;NC;0.08;0;45;0;0;10;fdev;-0.259408;0.000000
6;NC;0.08;0;45;0;0;10;phest;50.329910;45.000000
6;NC;0.08;0;45;0;0;10;m0est;0.936294;1.000000
7;NC;0.08;0;45;0;0;10;t2sest;0.091726;0.080000
7;NC;0.08;0;45;0;0;10;fdev;-0.239495;0.000000
7;NC;0.08;0;45;0;0;10;phest;46.383747;45.000000
7;NC;0.08;0;45;0;0;10;m0est;1.047697;1.000000
8;NC;0.08;0;45;0;0;10;t2sest;0.114518;0.080000
8;NC;0.08;0;45;0;0;10;fdev;-0.026807;0.000000
8;NC;0.08;0;45;0;0;10;phest;41.908150;45.000000
8;NC;0.08;0;45;0;0;10;m0est;0.870800;1.000000
9;NC;0.08;0;45;0;0;10;t2sest;0.094678;0.080000
9;NC;0.08;0;45;0;0;10;fdev;-0.145889;0.000000
9;NC;0.08;0;45;0;0;10;phest;47.947811;45.000000
9;NC;0.08;0;45;0;0;10;m0est;0.917748;1.000000
10;NC;0.08;0;45;0;0;10;t2sest;0.071412;0.080000
10;NC;0.08;0;45;0;0;10;fdev;0.459314;0.000000
10;NC;0.08;0;45;0;0;10;phest;37.059807;45.000000
10;NC;0.08;0;45;0;0;10;m0est;1.110959;1.000000
1;NC;0.02;0;90;0;0;10;t2sest;0.016511;0.020000
1;NC;0.02;0;90;0;0;10;fdev;1.052912;0.000000
1;NC;0.02;0;90;0;0;10;phest;76.644875;90.000000
1;NC;0.02;0;90;0;0;10;m0est;1.391074;1.000000
2;NC;0.02;0;90;0;0;10;t2sest;0.015259;0.020000
2;NC;0.02;0;90;0;0;10;fdev;-4.431089;0.000000
2;NC;0.02;0;90;0;0;10;phest;119.706329;90.000000
2;NC;0.02;0;90;0;0;10;m0est;1.338437;1.000000
3;NC;0.02;0;90;0;0;10;t2sest;0.026345;0.020000
3;NC;0.02;0;90;0;0;10;fdev;-6.708721;0.000000
3;NC;0.02;0;90;0;0;10;phest;147.221069;90.000000
3;NC;0.02;0;90;0;0;10;m0est;0.765928;1.000000
4;NC;0.02;0;90;0;0;10;t2sest;0.023405;0.020000
4;NC;0.02;0;90;0;0;10;fdev;-0.913895;0.000000
4;NC;0.02;0;90;0;0;10;phest;89.587196;90.000000
4;NC;0.02;0;90;0;0;10;m0est;1.030237;1.000000
5;NC;0.02;0;90;0;0;10;t2sest;0.042272;0.020000
5;NC;0.02;0;90;0;0;10;fdev;-1.958183;0.000000
5;NC;0.02;0;90;0;0;10;phest;108.447052;90.000000
5;NC;0.02;0;90;0;0;10;m0est;0.570408;1.000000
6;NC;0.02;0;90;0;0;10;t2sest;0.027785;0.020000
6;NC;0.02;0;90;0;0;10;fdev;0.825406;0.000000
6;NC;0.02;0;90;0;0;10;phest;88.970360;90.000000
6;NC;0.02;0;90;0;0;10;m0est;0.770696;1.000000
7;NC;0.02;0;90;0;0;10;t2sest;0.021585;0.020000
7;NC;0.02;0;90;0;0;10;fdev;0.586754;0.000000
7;NC;0.02;0;90;0;0;10;phest;91.833900;90.000000
7;NC;0.02;0;90;0;0;10;m0est;0.936033;1.000000
8;NC;0.02;0;90;0;0;10;t2sest;0.022603;0.020000
8;NC;0.02;0;90;0;0;10;fdev;1.741565;0.000000
8;NC;0.02;0;90;0;0;10;phest;78.007660;90.000000
8;NC;0.02;0;90;0;0;10;m0est;0.949492;1.000000
9;NC;0.02;0;90;0;0;10;t2sest;0.030483;0.020000
9;NC;0.02;0;90;0;0;10;fdev;2.354958;0.000000
9;NC;0.02;0;90;0;0;10;phest;79.062698;90.000000
9;NC;0.02;0;90;0;0;10;m0est;0.682003;1.000000
10;NC;0.02;0;90;0;0;10;t2sest;0.017458;0.020000
